run_id,run_name,sample_size,layer_structure,temp,rank_0,rank_1,rank_2,rank_3,rank_4,weight_mean_0,weight_mean_1,weight_mean_2,weight_mean_3,weight_mean_4,weight_std_0,weight_std_1,weight_std_2,weight_std_3,weight_std_4,activation_mean_global,activation_std_global,pca_explained_var
8i00qtdo,sample_40000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.030186929,-0.06645302,0.0050033852,-0.04115231,0.05018328,0.19727461,0.20567831,0.18746217,0.21162955,0.13414175808429718,0.1388324797153473,0.7286749
ta5o2de3,sample_47000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.03025506,-0.06644572,0.0049987435,-0.041152287,0.05018328,0.19728433,0.20569818,0.18748039,0.21165861,0.13414403796195984,0.13888120651245117,0.7285667
768pt10i,sample_55000,1000,"(8, 8, 8)",8,8,8,8,8,8,0.0002709585,0.03014344,-0.06646103,0.0050134463,-0.041152287,0.05018328,0.19727619,0.20566444,0.1874414,0.21164662,0.13411659002304077,0.13880807161331177,0.728621
nlkgkimq,sample_8000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.013556937,-0.010196669,-0.006128217,0.0023302934,0.049891256,0.14412174,0.14422028,0.15155703,0.13887204,0.13384485244750977,0.1328624188899994,0.5023763
tr645yrg,sample_12000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.013547864,-0.0102048945,-0.0061391005,0.0023302934,0.049891256,0.14411703,0.14421459,0.1515513,0.13885629,0.13377919793128967,0.13281361758708954,0.50242275
b0y81lr9,sample_25000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.012869865,-0.010897371,-0.006795901,0.0023303307,0.049891256,0.14390528,0.14393927,0.15141743,0.13843994,0.12958021461963654,0.12971432507038116,0.5103362
d86wbuk8,sample_32000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.012869559,-0.010893196,-0.0067748274,0.0023303144,0.049891256,0.14390597,0.1439414,0.15142336,0.13844287,0.12958499789237976,0.12971225380897522,0.5103025
owvpiwsc,sample_40000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.012902869,-0.01085099,-0.006785418,0.0023302995,0.049891256,0.14389986,0.14394048,0.15140484,0.13840963,0.12962983548641205,0.12974220514297485,0.5094084
c6r5ynhl,sample_47000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.012887327,-0.010914759,-0.006793879,0.0023302876,0.049891256,0.14389427,0.14393635,0.15141359,0.1384454,0.129521906375885,0.12969465553760529,0.5099547
e346iz9q,sample_55000,1000,"(16, 16, 16)",16,16,16,16,16,10,-0.00010267425,-0.012872685,-0.010933952,-0.006796535,0.0023303204,0.049891256,0.14389716,0.14394067,0.1514267,0.13847445,0.12945353984832764,0.12965860962867737,0.5103674
hx45s6js,sample_8000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.0055924705,0.0015510756,0.00022447092,-0.001452651,0.049625594,0.10230062,0.10008726,0.10120277,0.10090457,0.10020382702350616,0.10953305661678314,0.38433474
853s153g,sample_12000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.005582694,0.001564051,0.00021614571,-0.0014526459,0.049625594,0.102324896,0.100122206,0.10124917,0.10107927,0.10063103586435318,0.10982808470726013,0.3875286
aa3nmnpz,sample_25000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.0055775815,0.0017391896,0.0002261324,-0.0014526064,0.049625594,0.10255043,0.10040306,0.101567514,0.10234845,0.10569042712450027,0.11282844841480255,0.40141982
zdqdqjb6,sample_32000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.0055901674,0.0019107226,0.00022608496,-0.0014526255,0.049625594,0.10278055,0.10066876,0.10185463,0.103434555,0.11036071926355362,0.11557929217815399,0.41339785
uhkj4nww,sample_40000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.0056160754,0.002227534,0.00028933183,-0.0014525844,0.049625594,0.103176825,0.101117104,0.10233714,0.10522245,0.11778528988361359,0.12001693248748779,0.43340722
c2h2o0w3,sample_47000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.005653534,0.0026239832,0.00045756367,-0.0014525813,0.049625594,0.103711754,0.10170997,0.102979295,0.10753079,0.12703675031661987,0.12540203332901,0.45719928
pusqmpfj,sample_55000,1000,"(32, 32, 32)",32,32,32,32,32,10,0.00011854429,-0.005691686,0.0033124397,0.0008183534,-0.0014525574,0.049625594,0.1046432,0.10272677,0.10408344,0.11135262,0.14132612943649292,0.13377153873443604,0.49496597
oey5wqte,sample_8000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.0008229037,0.0005715045,-0.0007262694,-0.0010954111,0.048647385,0.07157926,0.07279963,0.07207956,0.07026435,0.10601186752319336,0.11604698747396469,0.2580309
wbj3dfbl,sample_12000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.0008124948,0.0006125615,-0.0007051942,-0.0010954067,0.048647385,0.07160513,0.07282597,0.07211234,0.07046358,0.10701927542686462,0.11689140647649765,0.26088864
3a6cv8py,sample_25000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.0008125318,0.00088217796,-0.00058444485,-0.0010953925,0.048647385,0.07175377,0.072972834,0.072284795,0.07168805,0.11421965062618256,0.1217660903930664,0.2820115
7nlktvkn,sample_32000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.0008166133,0.0011584216,-0.00046163786,-0.0010953943,0.048647385,0.07191481,0.073132165,0.07246934,0.07300508,0.12215956300497055,0.1268014758825302,0.30463532
3tczpxre,sample_40000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.0008260674,0.0016458344,-0.00020160983,-0.001095385,0.048647385,0.07221938,0.07343411,0.07282324,0.07554685,0.1364692747592926,0.13557592034339905,0.34400344
pqwetfkn,sample_47000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.000842783,0.0022890437,0.00022074967,-0.0010953745,0.048647385,0.07266266,0.07387584,0.07334575,0.07922417,0.15566642582416534,0.14687499403953552,0.39468092
d1gpsy56,sample_55000,1000,"(64, 64, 64)",64,64,64,64,64,10,0.0002167176,-0.000864779,0.003470752,0.0011588595,-0.0010953678,0.048647385,0.073579565,0.074785255,0.074414,0.086320095,0.18967044353485107,0.1662553995847702,0.4745902
fsmoliyt,sample_8000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,-0.00015443542,0.00013986178,0.00049476116,0.00046745426,0.04688255,0.051065847,0.051034916,0.0511754,0.050745312,0.10881265997886658,0.11563483625650406,0.23651227
c2ov2ko7,sample_12000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,-0.0001470618,0.00018281488,0.0005149707,0.00046745493,0.04688255,0.05108441,0.05105377,0.051193945,0.051011167,0.11143165826797485,0.11688145250082016,0.2430368
v2lh6e9i,sample_25000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,-9.807287e-05,0.0005139312,0.00067533983,0.00046746962,0.04688255,0.051236186,0.051208586,0.051351562,0.053206053,0.12934179604053497,0.12614068388938904,0.2950745
90a5adzw,sample_32000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,-6.15991e-05,0.0007865676,0.00083356816,0.00046747233,0.04688255,0.05137953,0.05135283,0.051501498,0.055173926,0.1438578963279724,0.13387170433998108,0.33729252
z4xhgosn,sample_40000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,5.5929137e-05,0.0016678702,0.0014456884,0.00046747347,0.04688255,0.051931042,0.051901873,0.0520782,0.06227105,0.18894459307193756,0.1581369936466217,0.4392045
55jyrmr6,sample_47000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,0.00018962001,0.0026975544,0.0022166718,0.00046748045,0.04688255,0.052714266,0.05266957,0.05288827,0.07115084,0.24071915447711945,0.1842767596244812,0.5055884
x2j8uj54,sample_55000,1000,"(128, 128, 128)",128,128,128,128,128,10,0.00015313314,0.00033062598,0.0037719542,0.0030238237,0.00046749105,0.04688255,0.053766396,0.053688493,0.053954944,0.08136691,0.29727107286453247,0.2123267948627472,0.5321312
ojxjtjbh,sample_8000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,0.00011683949,0.00013363738,3.4525685e-05,0.00021031154,0.043866802,0.036122654,0.036089215,0.03608747,0.036044348,0.09398504346609116,0.10396545380353928,0.18279943
0mktulhy,sample_12000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,0.00011507657,0.00017713543,6.145647e-05,0.00021031205,0.043866802,0.03613225,0.036098868,0.036097508,0.036318503,0.09727732092142105,0.10565415024757385,0.18918404
fi7pzxbw,sample_25000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,9.931001e-05,0.00045145192,0.00024456796,0.00021031262,0.043866802,0.036210846,0.03617684,0.036179755,0.03852641,0.12028773874044418,0.11792214214801788,0.25640005
xgncsmi1,sample_32000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,9.85715e-05,0.00045979477,0.00025102758,0.00021031298,0.043866802,0.036213797,0.036179744,0.03618274,0.03860292,0.12104657292366028,0.11832286417484283,0.2582522
af3kmf6p,sample_40000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,3.2239528e-05,0.001574773,0.0011436226,0.00021031577,0.043866802,0.036798477,0.036746882,0.036777847,0.051768072,0.2262599915266037,0.1721656322479248,0.43330842
x8tu23yp,sample_47000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,7.80878e-06,0.0020472896,0.001528085,0.0002103203,0.043866802,0.037203394,0.037137393,0.037181776,0.05901915,0.2749108374118805,0.19724306464195251,0.4505521
ore1njys,sample_55000,1000,"(256, 256, 256)",256,256,256,256,256,10,-0.00016147716,-1.1075748e-05,0.0023702742,0.0017736263,0.00021033436,0.043866802,0.037561215,0.037483,0.037537538,0.064747795,0.3087546229362488,0.2145242542028427,0.44355336
r05cxfy5,sample_8000,1000,"(512, 512, 512)",512,512,512,512,512,10,-0.0001251377,-1.5259146e-05,2.21242e-05,-3.3882416e-06,-3.520801e-05,0.039258275,0.025545668,0.025496945,0.025516246,0.02561269,0.08877362310886383,0.095878466963768,0.19149691
vfkj7uvc,sample_12000,1000,"(512, 512, 512)",512,512,512,512,512,10,-0.0001251377,-1.7399278e-05,6.12745e-05,2.4845856e-05,-3.5206227e-05,0.039258275,0.025552198,0.025503471,0.025523,0.02597977,0.09400054812431335,0.09871995449066162,0.20670313
wpnzp74q,sample_25000,1000,"(512, 512, 512)",512,512,512,512,512,10,-0.0001251377,-3.9709797e-05,0.00039985188,0.0002785623,-3.5206263e-05,0.039258275,0.025640154,0.025589278,0.02561236,0.030421406,0.14644241333007812,0.1267004907131195,0.34259304
gnv7gn34,sample_32000,1000,"(512, 512, 512)",512,512,512,512,511,10,-0.0001251377,-6.700751e-05,0.00072909135,0.00053512165,-3.5204528e-05,0.039258275,0.025780588,0.025724214,0.025752427,0.036244206,0.20429304242134094,0.1555173695087433,0.41953504
rszymm6q,sample_40000,1000,"(512, 512, 512)",512,512,511,512,511,10,-0.0001251377,-8.7198365e-05,0.0009858572,0.00073485344,-3.5197056e-05,0.039258275,0.025948573,0.025885591,0.025918683,0.042090375,0.2532278597354889,0.18015140295028687,0.43221763
cr4cb6jx,sample_47000,1000,"(512, 512, 512)",512,512,512,512,512,10,-0.0001251377,-9.6580436e-05,0.0011066655,0.0008269682,-3.5189696e-05,0.039258275,0.026052972,0.02598618,0.026021915,0.045343857,0.27649232745170593,0.19147232174873352,0.42489493
uj31tt7g,sample_55000,1000,"(512, 512, 512)",512,512,512,512,512,10,-0.0001251377,-0.00010155196,0.0011830793,0.00088535674,-3.5185785e-05,0.039258275,0.026137387,0.026068015,0.026105557,0.047816966,0.2912026643753052,0.1984458714723587,0.41745102
qvei3gi1,sample_8000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.03533275e-05,1.4399172e-05,2.4654733e-05,2.0320993e-05,-0.00027153335,0.033279214,0.018042387,0.018054426,0.018039249,0.018395547,0.07829335331916809,0.082180455327034,0.19291477
r7l56ncf,sample_12000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.03533275e-05,1.6019696e-05,5.5760127e-05,4.4000033e-05,-0.0002715325,0.033279214,0.0180467,0.018058702,0.018043632,0.018853635,0.08635222911834717,0.0864381492137909,0.22591394
p45va14u,sample_25000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.03533275e-05,2.9015584e-05,0.0003075394,0.00023563838,-0.00027153268,0.033279214,0.018112108,0.018122073,0.018108899,0.024674786,0.16114240884780884,0.12552061676979065,0.40231413
m56l3fw0,sample_32000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.03533275e-05,3.616877e-05,0.00043554403,0.00033311592,-0.00027152878,0.033279214,0.01816908,0.018176802,0.018165154,0.02873406,0.20197901129722595,0.14614799618721008,0.4257489
l4wjx7kz,sample_40000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1023,10,1.03533275e-05,4.0476e-05,0.0005041929,0.0003864556,-0.0002715243,0.033279214,0.01821201,0.018218173,0.018207496,0.031441014,0.22472450137138367,0.15734733641147614,0.42116773
65m5xcb6,sample_47000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1023,10,1.03533275e-05,4.2358017e-05,0.0005362085,0.0004107651,-0.00027152072,0.033279214,0.018238377,0.01824375,0.018233612,0.03299717,0.23521310091018677,0.16250395774841309,0.41578066
jnnn388u,sample_55000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,1.03533275e-05,4.361544e-05,0.0005578633,0.00042587638,-0.0002715177,0.033279214,0.018260775,0.018265586,0.018255897,0.034266163,0.24186350405216217,0.1658155918121338,0.4111362
yjxedm6u,sample_8000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.6459173e-05,-6.8218736e-07,1.0765179e-05,4.030715e-05,1.1796993e-05,0.033252895,0.018024422,0.018034885,0.018043565,0.018235449,0.0782938003540039,0.08197160065174103,0.18074498
uss5jndb,sample_12000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1023,10,1.6459173e-05,-1.8096117e-06,2.8810588e-05,5.3382413e-05,1.1797956e-05,0.033252895,0.018026901,0.018037362,0.018046072,0.018503496,0.08324429392814636,0.08457257598638535,0.20115885
sscr1tmw,sample_25000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,1.6459173e-05,-1.5139211e-05,0.00028056884,0.00023426789,1.1799042e-05,0.033252895,0.018088805,0.018097624,0.018107887,0.024146954,0.1596015989780426,0.12422773241996765,0.39784315
gaodvqn9,sample_32000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,1.6459173e-05,-2.1892769e-05,0.00041713967,0.0003376259,1.1800311e-05,0.033252895,0.018147057,0.018153666,0.01816536,0.028374981,0.20438945293426514,0.14657452702522278,0.43079498
7h96o0h8,sample_40000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,1.6459173e-05,-2.5922538e-05,0.00049036334,0.00039289877,1.1804793e-05,0.033252895,0.018191047,0.0181961,0.01820874,0.031181216,0.22913120687007904,0.15863561630249023,0.43101186
b2vsykoe,sample_47000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.6459173e-05,-2.781232e-05,0.00052384805,0.00041810743,1.180775e-05,0.033252895,0.018217567,0.018221822,0.01823496,0.03275792,0.24037452042102814,0.16397641599178314,0.42649883
m7e58hb1,sample_55000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,1.6459173e-05,-2.9378925e-05,0.00054392,0.00043283938,1.18123135e-05,0.033252895,0.01823973,0.018243486,0.018256987,0.034020603,0.24704834818840027,0.16733461618423462,0.42241108
fi741oa2,sample_8000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,-2.3789193e-05,-2.1735174e-05,6.8045665e-06,6.4517067e-06,0.00025794012,0.033253986,0.018040298,0.018046577,0.018033477,0.018233784,0.07628867030143738,0.08180974423885345,0.16877839
md2mdy81,sample_12000,1000,"(1024, 1024, 1024)",1024,784,1024,1024,1024,10,-2.3789193e-05,-2.2796035e-05,3.210569e-05,2.5546819e-05,0.0002579399,0.033253986,0.018043457,0.018049724,0.018036682,0.018570337,0.08259718120098114,0.08509454131126404,0.19283792
0zt0oluq,sample_25000,1000,"(1024, 1024, 1024)",1024,784,1023,1024,1024,10,-2.3789193e-05,-3.105575e-05,0.0002521319,0.00018959554,0.00025794067,0.033253986,0.01809419,0.01809906,0.018087368,0.023272179,0.1475478708744049,0.118494912981987,0.37251228
wqqzjzm7,sample_32000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,-2.3789193e-05,-3.6279645e-05,0.00040287105,0.00030726267,0.00025794207,0.033253986,0.018154545,0.018157126,0.018147023,0.027783226,0.1965378224849701,0.14272257685661316,0.41599017
qwy2xr92,sample_40000,1000,"(1024, 1024, 1024)",1024,784,1023,1023,1024,10,-2.3789193e-05,-3.8936152e-05,0.00048953213,0.00037389644,0.000257946,0.033253986,0.018204972,0.01820572,0.018196803,0.031036548,0.22595807909965515,0.15707683563232422,0.4121578
nd5dekwb,sample_47000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,-2.3789193e-05,-4.046902e-05,0.00052727654,0.00040311375,0.00025794966,0.033253986,0.018234137,0.018233983,0.01822567,0.032773368,0.23903775215148926,0.16324970126152039,0.40545458
jssgrj06,sample_55000,1000,"(1024, 1024, 1024)",1024,784,1024,1023,1024,10,-2.3789193e-05,-4.1654333e-05,0.0005511474,0.00042181305,0.00025795324,0.033253986,0.018257737,0.018256985,0.018249122,0.0341171,0.24739253520965576,0.1671750247478485,0.40035778
